Incident_ID,Timestamp,Target_Department,Sender_Domain,Phishing_Type,Employee_Action
INC-2026-14068,2026-03-03 1:16,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14069,2026-03-06 14:36,Operations,micros0ft-security.com,BEC/Whaling,Reported to IT
INC-2026-14070,2026-02-08 3:02,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14071,2026-03-24 8:30,Finance,micros0ft-security.com,Malware Delivery,Downloaded Attachment
INC-2026-14072,2026-03-15 14:06,HR,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14073,2026-03-17 12:16,Finance,invoice-processing.co,Urgent Invoice,Reported to IT
INC-2026-14074,2026-01-09 23:57,IT,secure-bank-login.net,Credential Harvesting,Ignored
INC-2026-14075,2026-01-30 3:19,HR,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14076,2026-02-15 19:37,Finance,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-14077,2026-03-20 11:22,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14078,2026-01-22 19:25,Executive,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14079,2026-02-14 5:40,Executive,secure-bank-login.net,BEC/Whaling,Ignored
INC-2026-14080,2026-02-01 18:23,Operations,secure-bank-login.net,Credential Harvesting,Deleted
INC-2026-14081,2026-02-21 11:07,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14082,2026-01-31 23:02,Operations,invoice-processing.co,Credential Harvesting,Reported to IT
INC-2026-14083,2026-02-01 22:34,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14084,2026-01-13 22:08,IT,hr-benefits-portal.org,Malware Delivery,Ignored
INC-2026-14085,2026-01-31 9:21,Sales,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-14086,2026-01-13 19:00,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14087,2026-02-17 0:56,IT,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-14088,2026-01-05 1:06,HR,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14089,2026-02-13 8:27,Executive,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-14090,2026-03-05 0:52,Executive,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-14091,2026-02-16 15:09,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14092,2026-02-02 9:41,Finance,hr-benefits-portal.org,Urgent Invoice,Clicked Link
INC-2026-14093,2026-03-24 14:25,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-14094,2026-03-08 21:04,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14095,2026-03-13 0:24,Finance,hr-benefits-portal.org,Malware Delivery,Ignored
INC-2026-14096,2026-01-06 22:57,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14097,2026-01-09 10:47,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14098,2026-01-27 22:40,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14099,2026-03-20 9:27,IT,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14100,2026-01-19 4:32,Finance,invoice-processing.co,Malware Delivery,Reported to IT
INC-2026-14101,2026-02-03 14:05,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14102,2026-02-17 5:50,Executive,micros0ft-security.com,BEC/Whaling,Reported to IT
INC-2026-14103,2026-02-22 2:17,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14104,2026-01-19 22:11,HR,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14105,2026-02-01 18:07,HR,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-14106,2026-02-09 16:47,Operations,invoice-processing.co,BEC/Whaling,Ignored
INC-2026-14107,2026-02-19 7:03,Operations,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14108,2026-03-17 17:58,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14109,2026-02-27 5:33,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14110,2026-03-09 19:33,Finance,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-14111,2026-03-31 15:02,IT,secure-bank-login.net,BEC/Whaling,Ignored
INC-2026-14112,2026-02-12 2:40,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-14113,2026-02-21 7:17,Finance,hr-benefits-portal.org,Urgent Invoice,Clicked Link
INC-2026-14114,2026-01-16 6:40,Operations,secure-bank-login.net,BEC/Whaling,Deleted
INC-2026-14115,2026-03-12 18:52,Sales,micros0ft-security.com,Malware Delivery,Reported to IT
INC-2026-14116,2026-03-04 15:59,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14117,2026-03-09 2:49,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14118,2026-01-24 15:50,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14119,2026-02-08 13:22,Executive,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-14120,2026-01-07 4:06,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14121,2026-01-22 23:24,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14122,2026-03-20 8:56,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14123,2026-03-07 4:35,Finance,micros0ft-security.com,Credential Harvesting,Clicked Link
INC-2026-14124,2026-01-07 15:55,Executive,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-14125,2026-01-27 17:30,Operations,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14126,2026-02-23 6:25,Finance,invoice-processing.co,Urgent Invoice,Reported to IT
INC-2026-14127,2026-02-18 20:41,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-14128,2026-01-23 8:04,Finance,invoice-processing.co,Malware Delivery,Ignored
INC-2026-14129,2026-03-29 22:48,Finance,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14130,2026-03-20 7:28,Finance,invoice-processing.co,Credential Harvesting,Ignored
INC-2026-14131,2026-03-07 4:17,Operations,hr-benefits-portal.org,Malware Delivery,Deleted
INC-2026-14132,2026-02-12 9:48,Operations,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14133,2026-02-24 12:39,IT,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14134,2026-01-16 5:39,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-14135,2026-03-21 5:47,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14136,2026-01-13 16:55,Operations,invoice-processing.co,Credential Harvesting,Downloaded Attachment
INC-2026-14137,2026-01-18 3:19,Finance,secure-bank-login.net,BEC/Whaling,Downloaded Attachment
INC-2026-14138,2026-02-02 9:55,IT,micros0ft-security.com,Credential Harvesting,Deleted
INC-2026-14139,2026-01-05 17:08,Executive,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-14140,2026-02-25 23:13,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14141,2026-03-26 21:26,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14142,2026-03-24 18:30,Finance,hr-benefits-portal.org,Urgent Invoice,Clicked Link
INC-2026-14143,2026-02-23 2:45,IT,secure-bank-login.net,Malware Delivery,Reported to IT
INC-2026-14144,2026-02-07 16:00,Sales,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14145,2026-03-10 10:04,Operations,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14146,2026-01-08 9:29,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14147,2026-03-22 13:32,Finance,micros0ft-security.com,Credential Harvesting,Deleted
INC-2026-14148,2026-03-20 13:48,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14149,2026-01-16 3:59,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14150,2026-02-25 10:05,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14151,2026-03-24 1:33,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14152,2026-01-12 1:02,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-14153,2026-03-21 6:03,IT,hr-benefits-portal.org,Malware Delivery,Ignored
INC-2026-14154,2026-03-02 23:28,Operations,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14155,2026-02-15 23:47,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-14156,2026-03-11 18:14,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14157,2026-03-23 1:29,IT,invoice-processing.co,Malware Delivery,Deleted
INC-2026-14158,2026-01-17 2:01,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14159,2026-01-30 11:22,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-14160,2026-03-26 22:50,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14161,2026-01-14 16:06,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14162,2026-01-18 20:48,HR,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14163,2026-02-18 0:21,Executive,hr-benefits-portal.org,BEC/Whaling,Reported to IT
INC-2026-14164,2026-04-01 18:19,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14165,2026-03-18 21:05,Sales,invoice-processing.co,Malware Delivery,Reported to IT
INC-2026-14166,2026-02-19 4:34,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-14167,2026-01-23 14:27,IT,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-14168,2026-02-25 2:19,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14169,2026-01-17 1:42,Operations,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14170,2026-03-15 15:11,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14171,2026-03-27 23:29,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14172,2026-01-04 9:30,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14173,2026-01-25 21:10,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-14174,2026-01-11 4:10,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14175,2026-03-16 23:15,Finance,secure-bank-login.net,Credential Harvesting,Ignored
INC-2026-14176,2026-02-16 1:09,HR,invoice-processing.co,Malware Delivery,Deleted
INC-2026-14177,2026-03-18 9:07,Operations,hr-benefits-portal.org,Malware Delivery,Ignored
INC-2026-14178,2026-03-29 18:31,IT,invoice-processing.co,Malware Delivery,Deleted
INC-2026-14179,2026-01-18 14:05,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14180,2026-03-22 1:53,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14181,2026-01-17 3:07,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14182,2026-01-11 0:44,Sales,invoice-processing.co,Credential Harvesting,Clicked Link
INC-2026-14183,2026-01-31 2:08,IT,micros0ft-security.com,Malware Delivery,Reported to IT
INC-2026-14184,2026-01-19 9:50,Finance,hr-benefits-portal.org,Credential Harvesting,Deleted
INC-2026-14185,2026-01-26 21:55,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14186,2026-03-10 12:18,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-14187,2026-02-26 9:24,IT,micros0ft-security.com,Credential Harvesting,Deleted
INC-2026-14188,2026-01-28 11:09,Finance,hr-benefits-portal.org,Credential Harvesting,Ignored
INC-2026-14189,2026-01-20 5:02,HR,hr-benefits-portal.org,Malware Delivery,Reported to IT
INC-2026-14190,2026-02-26 8:04,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14191,2026-01-28 3:37,Executive,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14192,2026-02-04 20:59,Operations,secure-bank-login.net,Credential Harvesting,Deleted
INC-2026-14193,2026-03-07 1:16,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14194,2026-02-10 0:00,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14195,2026-02-20 19:02,Executive,invoice-processing.co,BEC/Whaling,Ignored
INC-2026-14196,2026-01-25 18:22,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14197,2026-03-07 20:55,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14198,2026-01-02 10:54,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14199,2026-03-02 4:49,Finance,invoice-processing.co,Credential Harvesting,Deleted
INC-2026-14200,2026-01-06 0:19,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14201,2026-02-21 1:27,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-14202,2026-01-19 0:48,HR,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14203,2026-01-03 6:07,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-14204,2026-02-09 11:16,Executive,secure-bank-login.net,BEC/Whaling,Deleted
INC-2026-14205,2026-03-14 13:15,Finance,invoice-processing.co,Credential Harvesting,Clicked Link
INC-2026-14206,2026-02-22 8:14,HR,micros0ft-security.com,Malware Delivery,Reported to IT
INC-2026-14207,2026-01-17 19:58,IT,hr-benefits-portal.org,Malware Delivery,Clicked Link
INC-2026-14208,2026-01-28 8:13,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14209,2026-03-15 17:44,Finance,hr-benefits-portal.org,Malware Delivery,Deleted
INC-2026-14210,2026-01-15 15:25,Finance,hr-benefits-portal.org,Credential Harvesting,Deleted
INC-2026-14211,2026-02-27 19:18,Operations,hr-benefits-portal.org,Malware Delivery,Reported to IT
INC-2026-14212,2026-02-17 22:10,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14213,2026-02-18 7:01,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14214,2026-01-18 20:11,Executive,invoice-processing.co,BEC/Whaling,Reported to IT
INC-2026-14215,2026-03-22 15:10,Sales,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14216,2026-03-27 6:42,Executive,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14217,2026-01-04 23:41,Operations,secure-bank-login.net,BEC/Whaling,Deleted
INC-2026-14218,2026-03-27 20:35,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14219,2026-03-28 21:42,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14220,2026-02-09 12:05,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-14221,2026-01-14 16:49,Operations,hr-benefits-portal.org,Malware Delivery,Reported to IT
INC-2026-14222,2026-04-01 12:14,IT,invoice-processing.co,Credential Harvesting,Deleted
INC-2026-14223,2026-02-23 1:59,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14224,2026-02-10 1:55,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14225,2026-03-28 20:02,Operations,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14226,2026-03-29 19:42,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-14227,2026-03-27 2:40,HR,invoice-processing.co,Credential Harvesting,Ignored
INC-2026-14228,2026-03-24 3:05,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14229,2026-03-16 5:07,HR,secure-bank-login.net,Malware Delivery,Deleted
INC-2026-14230,2026-03-24 10:24,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14231,2026-01-11 17:46,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14232,2026-01-18 16:47,IT,secure-bank-login.net,Credential Harvesting,Deleted
INC-2026-14233,2026-03-11 7:12,Operations,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-14234,2026-01-08 7:48,Sales,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14235,2026-03-31 15:05,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14236,2026-01-05 22:50,IT,invoice-processing.co,Urgent Invoice,Reported to IT
INC-2026-14237,2026-01-05 1:32,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14238,2026-03-07 4:23,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-14239,2026-03-10 2:57,Executive,micros0ft-security.com,BEC/Whaling,Reported to IT
INC-2026-14240,2026-01-08 20:47,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-14241,2026-01-11 9:32,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14242,2026-01-22 20:04,Finance,invoice-processing.co,Credential Harvesting,Deleted
INC-2026-14243,2026-02-22 14:11,Operations,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-14244,2026-02-22 11:17,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-14245,2026-02-03 10:37,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14246,2026-03-15 22:43,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-14247,2026-04-01 21:21,Operations,secure-bank-login.net,Credential Harvesting,Downloaded Attachment
INC-2026-14248,2026-03-31 2:18,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14249,2026-03-09 15:44,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-14250,2026-02-21 4:44,Executive,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-14251,2026-01-17 19:35,Executive,secure-bank-login.net,BEC/Whaling,Ignored
INC-2026-14252,2026-02-27 2:01,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14253,2026-01-11 8:33,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-14254,2026-03-20 15:44,Finance,hr-benefits-portal.org,Urgent Invoice,Clicked Link
INC-2026-14255,2026-01-01 5:30,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14256,2026-01-26 23:40,HR,hr-benefits-portal.org,BEC/Whaling,Downloaded Attachment
INC-2026-14257,2026-03-05 19:42,Operations,invoice-processing.co,Credential Harvesting,Ignored
INC-2026-14258,2026-02-18 20:31,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-14259,2026-03-25 7:33,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-14260,2026-03-16 6:31,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-14261,2026-03-27 22:34,IT,invoice-processing.co,BEC/Whaling,Ignored
INC-2026-14262,2026-02-15 21:14,Sales,hr-benefits-portal.org,Credential Harvesting,Clicked Link
INC-2026-14263,2026-03-04 3:47,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-14264,2026-03-22 0:22,Sales,micros0ft-security.com,Urgent Invoice,Clicked Link
INC-2026-14265,2026-01-20 11:43,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14266,2026-02-13 18:26,Sales,secure-bank-login.net,Credential Harvesting,Reported to IT
INC-2026-14267,2026-03-25 5:53,Executive,invoice-processing.co,BEC/Whaling,Clicked Link
INC-2026-14268,2026-01-10 4:16,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-14269,2026-03-20 17:45,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-14270,2026-02-09 0:46,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-14271,2026-03-20 9:34,Finance,micros0ft-security.com,Urgent Invoice,Downloaded Attachment
INC-2026-14272,2026-02-15 11:53,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14273,2026-01-07 1:32,HR,hr-benefits-portal.org,Credential Harvesting,Ignored
INC-2026-14274,2026-01-18 16:10,Sales,hr-benefits-portal.org,Credential Harvesting,Reported to IT
INC-2026-14275,2026-01-29 4:30,Finance,hr-benefits-portal.org,Urgent Invoice,Clicked Link
INC-2026-14276,2026-01-11 11:44,Finance,invoice-processing.co,Credential Harvesting,Deleted
INC-2026-14277,2026-01-15 20:31,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-14278,2026-02-13 20:43,Finance,invoice-processing.co,Urgent Invoice,Downloaded Attachment
INC-2026-14279,2026-03-13 12:33,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-14280,2026-01-17 20:41,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14281,2026-01-11 23:23,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-14282,2026-02-16 20:57,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-14283,2026-03-22 10:31,HR,secure-bank-login.net,BEC/Whaling,Reported to IT
INC-2026-14284,2026-01-18 19:25,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-14285,2026-01-20 10:11,Finance,invoice-processing.co,Urgent Invoice,Reported to IT
INC-2026-14286,2026-03-08 17:06,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14287,2026-03-09 13:06,Operations,hr-benefits-portal.org,BEC/Whaling,Downloaded Attachment
INC-2026-14288,2026-01-09 9:43,Operations,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-14289,2026-03-27 4:06,Executive,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-14290,2026-02-22 0:07,IT,micros0ft-security.com,Malware Delivery,Deleted
INC-2026-14291,2026-03-06 7:06,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
